FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE
2021-12-03,AS,LAX,DFW,1581,-29,-12,2089
2021-12-03,F9,SFO,CLT,365,20,22,1538
2021-12-03,AA,JFK,DFW,1404,15,23,2544
2021-12-03,NK,SEA,JFK,1333,-15,-9,241
2021-12-03,UA,SFO,PHX,1448,28,32,1670
2021-12-03,UA,LAS,SFO,1812,39,37,916
2021-12-03,UA,PHX,LAS,2251,-13,-5,1848
2021-12-03,NK,MCO,DEN,958,17,22,1910
2021-12-03,NK,LAS,ORD,1154,-23,-22,2169
2021-12-03,AA,MIA,LAS,775,31,28,1550
2021-12-03,WN,JFK,MCO,669,23,24,2550
2021-12-03,F9,SEA,MIA,230,7,24,496
2021-12-03,B6,CLT,JFK,130,-5,-9,1042
2021-12-03,WN,MCO,DFW,1850,6,-6,2262
2021-12-03,AS,MIA,MCO,1549,64,66,2703
2021-12-03,WN,JFK,JFK,1679,-10,-7,500
2021-12-03,WN,MCO,JFK,2001,0,8,2267
2021-12-03,B6,LAX,JFK,570,-10,-9,2448
2021-12-03,B6,DEN,SEA,101,-30,-30,836
2021-12-03,AA,SEA,ORD,654,36,16,2474
2021-12-03,AS,SEA,LAS,1249,11,11,1514
2021-12-03,DL,DEN,DEN,2315,2,9,1445
2021-12-03,NK,SEA,LAX,1272,31,30,857
2021-12-03,NK,PHX,PHX,1701,41,27,2488
2021-12-03,B6,DFW,DFW,1078,-6,3,2924
2021-12-03,B6,LAS,JFK,955,19,31,1297
2021-12-03,AS,MIA,SFO,234,26,20,1534
2021-12-03,DL,PHX,LAX,2141,-9,-11,452
2021-12-03,B6,LAX,LAS,115,-1,-3,2162
2021-12-03,WN,SFO,LAX,76,56,63,2952
2021-12-03,AS,JFK,DEN,1322,13,4,1273
2021-12-03,B6,ORD,PHX,963,-31,-19,1288
2021-12-03,AA,SFO,CLT,1391,49,39,1492
2021-12-03,B6,CLT,PHX,1173,-36,-30,533
2021-12-03,DL,DFW,SFO,1962,-12,-12,1762
2021-12-03,WN,PHX,LAX,65,32,27,1825
2021-12-03,DL,CLT,LAS,1336,19,27,2785
2021-12-03,NK,JFK,JFK,328,27,45,2461
2021-12-03,AS,DEN,ATL,419,-17,-4,1035
2021-12-03,B6,CLT,SEA,406,-7,-11,2814
2021-12-03,B6,JFK,SEA,923,4,0,445
2021-12-03,F9,MCO,LAX,849,54,36,775
2021-12-03,AA,CLT,LAX,778,2,27,1202
2021-12-03,WN,JFK,PHX,1193,-10,-1,963
2021-12-03,B6,DFW,PHX,1426,-4,1,1111
2021-12-03,F9,LAX,JFK,1374,-7,-4,2799
2021-12-03,AA,ORD,MCO,765,-18,-26,1757
2021-12-03,AA,SFO,JFK,623,34,37,204
2021-12-03,DL,SEA,JFK,2329,13,8,1899
2021-12-03,WN,SEA,SEA,1535,13,5,623
2021-12-03,UA,JFK,ATL,1922,21,13,1591
2021-12-03,AS,JFK,JFK,976,61,69,1417
2021-12-03,F9,LAS,CLT,740,41,43,2950
2021-12-03,AA,DEN,PHX,1913,-21,0,1558
2021-12-03,UA,SEA,DFW,2292,26,39,1536
2021-12-03,DL,LAS,CLT,86,-11,-10,1725
2021-12-03,AA,ATL,ORD,1575,-30,-23,1560
2021-12-03,AS,MIA,SEA,375,0,-3,614
2021-12-03,NK,ORD,JFK,2040,-11,0,680
2021-12-03,WN,DEN,LAS,799,17,22,1252
2021-12-03,NK,SFO,ATL,2277,29,24,1442
2021-12-03,UA,DEN,DFW,1180,-33,-23,1981
2021-12-03,WN,DFW,LAX,1539,25,38,2605
2021-12-03,UA,DEN,MIA,1738,-2,-6,209
2021-12-03,F9,ATL,SEA,535,34,24,2049
2021-12-03,DL,SEA,MCO,1915,7,14,1252
2021-12-03,AA,DEN,CLT,648,-34,-30,179
2021-12-03,AA,LAS,DEN,1118,16,11,1980
2021-12-03,DL,ORD,DEN,1053,9,24,892
2021-12-03,NK,MCO,DFW,631,-1,18,1558
2021-12-03,AS,JFK,SEA,571,25,16,2202
2021-12-03,AS,LAS,JFK,402,-9,0,474
2021-12-03,B6,JFK,MIA,224,12,15,1266
2021-12-03,UA,MCO,CLT,2311,7,14,2104
2021-12-03,AS,JFK,MCO,1779,5,21,1705
2021-12-03,AS,JFK,ORD,1884,-4,-4,504
2021-12-03,UA,SFO,MIA,438,-24,-12,255
2021-12-03,B6,JFK,DEN,1746,-18,-30,2535
2021-12-03,NK,CLT,MCO,808,18,22,2914
2021-12-03,DL,LAX,PHX,1951,-13,-18,1411
2021-12-03,WN,CLT,LAS,1378,39,38,2505
2021-12-03,WN,DFW,PHX,1707,14,11,1280
2021-12-03,DL,LAX,JFK,960,-1,0,432
2021-12-03,WN,LAS,DFW,1800,50,45,344
2021-12-03,DL,DEN,LAS,591,31,21,2339
2021-12-03,UA,ORD,ORD,2195,17,21,1928
2021-12-03,F9,PHX,MIA,2037,10,0,1134
2021-12-03,UA,ORD,SEA,698,-13,-8,2310
2021-12-03,F9,LAS,ATL,706,12,7,1055
2021-12-03,B6,DEN,LAS,1649,-39,-30,1375
2021-12-03,F9,MCO,DFW,1981,-10,-11,1373
2021-12-03,AS,SFO,ORD,1157,0,15,1200
2021-12-03,DL,LAX,DEN,218,15,3,1172
2021-12-03,AS,JFK,LAX,1826,20,17,1376
2021-12-03,WN,ATL,DFW,257,-11,-21,2929
2021-12-03,DL,CLT,SEA,256,12,6,1916
2021-12-03,AA,ATL,PHX,2150,-3,2,1201
2021-12-03,B6,SEA,ATL,603,28,25,238
2021-12-03,AA,ORD,LAX,1974,-18,-15,879
2021-12-03,B6,JFK,CLT,1900,5,-4,969
2021-12-03,B6,CLT,CLT,331,44,41,1527
2021-12-03,B6,SEA,LAS,775,94,80,831
2021-12-03,F9,MCO,PHX,85,-9,-1,853
2021-12-03,AA,ATL,MIA,1936,58,56,928
2021-12-03,NK,PHX,ORD,2115,8,22,2301
2021-12-03,B6,MCO,ORD,142,-12,-17,2202
2021-12-03,DL,DFW,MIA,1592,31,38,1317
2021-12-03,DL,ORD,SFO,989,26,22,2979
2021-12-03,NK,SEA,ORD,861,5,4,1063
2021-12-03,AA,ATL,CLT,1150,-30,-12,1996
2021-12-04,F9,DEN,LAX,126,-36,-30,657
2021-12-04,F9,MIA,DEN,780,-5,-25,2115
2021-12-04,UA,CLT,DFW,1721,12,-4,2654
2021-12-04,UA,SFO,DFW,275,-25,-24,581
2021-12-04,AA,ORD,LAX,69,-9,-27,2568
2021-12-04,NK,DEN,SEA,862,-6,0,220
2021-12-04,F9,DEN,ATL,1567,-10,-11,1494
2021-12-04,B6,CLT,PHX,326,17,27,642
2021-12-04,B6,JFK,DEN,1467,-6,-3,283
2021-12-04,B6,ORD,ORD,2000,-17,-19,2469
2021-12-04,AA,SFO,MIA,418,30,19,770
2021-12-04,B6,ATL,ORD,234,5,20,501
2021-12-04,DL,LAX,DFW,2143,10,14,1100
2021-12-04,B6,SFO,DEN,679,10,16,1603
2021-12-04,AA,MIA,CLT,918,-21,-28,1701
2021-12-04,B6,PHX,DEN,2151,-3,-10,1901
2021-12-04,DL,MIA,CLT,2063,-2,-3,391
2021-12-04,AS,LAX,LAX,2350,14,8,1459
2021-12-04,NK,LAX,SEA,109,-4,5,2667
2021-12-04,NK,MCO,DFW,2170,-6,-6,2663
2021-12-04,AA,SFO,CLT,260,41,39,2873
2021-12-04,UA,MCO,LAX,891,25,12,2326
2021-12-04,AA,DFW,MCO,1266,0,-14,2612
2021-12-04,WN,LAS,ATL,1514,16,27,944
2021-12-04,UA,SFO,PHX,1881,8,0,2412
2021-12-04,UA,MCO,SFO,80,3,18,678
2021-12-04,NK,MCO,ATL,1111,-23,-22,2765
2021-12-04,AA,JFK,SEA,1568,-8,-8,341
2021-12-04,WN,DFW,CLT,1602,-15,-4,560
2021-12-04,UA,CLT,SFO,139,0,-1,449
2021-12-04,AS,MIA,MCO,1935,26,24,538
2021-12-04,B6,DEN,DFW,1043,-2,-14,2928
2021-12-04,WN,CLT,MIA,318,11,9,2038
2021-12-04,NK,PHX,MCO,1743,-21,-30,905
2021-12-04,WN,CLT,DFW,775,9,-3,495
2021-12-04,AS,MIA,CLT,2197,13,16,1417
2021-12-04,AS,SEA,MCO,1234,-1,-11,2423
2021-12-04,AA,LAS,SEA,644,18,27,2361
2021-12-04,AA,MIA,DFW,573,-3,-4,1688
2021-12-04,AA,PHX,SEA,2125,-8,-7,2690
2021-12-04,WN,SEA,PHX,669,50,53,895
2021-12-04,DL,LAS,SEA,1055,18,9,373
2021-12-04,AA,SFO,LAS,572,28,27,2954
2021-12-04,DL,MCO,DFW,873,-8,-5,1147
2021-12-04,UA,SFO,SEA,1239,-28,-30,283
2021-12-04,B6,MIA,JFK,846,29,43,1361
2021-12-04,AS,JFK,PHX,1893,-30,-22,1643
2021-12-04,B6,LAS,MIA,2027,11,12,1016
2021-12-04,DL,CLT,MIA,2144,3,0,2703
2021-12-04,AS,ATL,SFO,1718,33,35,1342
2021-12-04,WN,CLT,SEA,2159,-10,-9,2536
2021-12-04,F9,LAX,SFO,1479,49,31,724
2021-12-04,B6,LAS,DEN,121,23,23,1456
2021-12-04,DL,JFK,SFO,2261,34,46,2199
2021-12-04,AA,DEN,CLT,1005,47,60,989
2021-12-04,DL,SFO,SEA,2091,16,24,883
2021-12-04,UA,SEA,MIA,985,3,-1,1549
2021-12-04,AS,MIA,MCO,704,-35,-30,2019
2021-12-04,DL,DFW,MCO,1851,53,38,2258
2021-12-04,AA,LAS,DFW,869,8,0,304
2021-12-04,F9,MCO,SEA,1860,-26,-30,1739
2021-12-04,DL,PHX,MIA,1754,-9,-10,2678
2021-12-04,AA,CLT,DFW,905,-2,2,822
2021-12-04,AS,ATL,LAX,353,-2,-16,740
2021-12-04,AA,ATL,LAX,832,3,-10,1418
2021-12-04,UA,ORD,SEA,1237,-4,-8,776
2021-12-04,NK,CLT,MCO,1825,1,6,622
2021-12-04,UA,CLT,PHX,662,-13,-13,1394
2021-12-04,B6,LAX,PHX,1592,14,7,1642
2021-12-04,F9,MIA,PHX,834,-20,-30,1236
2021-12-04,AA,ATL,CLT,1872,23,22,2914
2021-12-04,AA,DFW,LAS,2113,-2,-2,1609
2021-12-04,F9,LAX,SEA,2276,-45,-28,1292
2021-12-04,NK,DEN,MCO,2284,7,-4,2242
2021-12-04,F9,PHX,LAS,234,16,12,1733
2021-12-04,AA,SFO,PHX,2117,6,2,494
2021-12-04,NK,MCO,ORD,564,8,37,2814
2021-12-04,B6,SEA,ATL,1806,7,10,2987
2021-12-04,WN,PHX,MCO,1461,25,11,259
2021-12-04,UA,MCO,LAX,2266,-9,-1,1073
2021-12-04,UA,DEN,CLT,2016,0,2,2483
2021-12-04,AA,ATL,MIA,1078,18,8,254
2021-12-04,NK,MCO,ORD,594,18,21,2752
2021-12-04,B6,PHX,MIA,1216,-24,-30,1404
2021-12-04,NK,DEN,PHX,1022,15,21,2795
2021-12-04,AA,JFK,LAX,1826,14,17,2034
2021-12-04,UA,LAS,DFW,2223,57,61,2038
2021-12-04,AS,MIA,DEN,1336,-7,-4,272
2021-12-04,B6,ATL,LAX,1327,4,-3,1195
2021-12-04,DL,ORD,ORD,1960,-26,-24,302
2021-12-04,UA,SEA,JFK,1683,33,14,2221
2021-12-04,DL,DEN,ATL,2349,3,17,671
2021-12-04,WN,ATL,PHX,59,24,13,2557
2021-12-04,DL,SFO,PHX,1995,-15,-22,2308
2021-12-04,B6,ATL,LAX,815,21,7,2672
2021-12-04,DL,MCO,SFO,117,-21,-20,603
2021-12-04,WN,MCO,LAX,1949,-4,0,1667
2021-12-04,UA,ORD,DEN,161,30,30,328
2021-12-04,WN,SEA,PHX,2230,48,33,292
2021-12-04,B6,ATL,DFW,784,0,-1,2314
2021-12-04,NK,LAS,PHX,2133,24,18,2322
2021-12-04,AS,PHX,ATL,594,10,6,1289
2021-12-04,AS,SFO,PHX,255,20,16,568
2021-12-04,NK,MCO,DEN,948,15,25,2864
2021-12-04,DL,LAS,DFW,1174,-12,-3,2404
2021-12-04,DL,LAS,CLT,573,13,22,2040
2021-12-04,B6,SEA,MIA,1135,-22,-26,443
2021-12-04,AA,MIA,LAX,1921,19,18,1768
2021-12-04,B6,SEA,DEN,735,52,65,2711
2021-12-04,F9,LAS,PHX,1853,-26,-30,548
2021-12-04,F9,MCO,SEA,530,26,29,2342
2021-12-04,B6,DEN,MCO,1110,55,43,442
2021-12-04,NK,PHX,LAS,2291,-35,-20,2244
2021-12-04,WN,SFO,LAS,459,14,10,2569
2021-12-04,WN,JFK,SEA,1759,19,21,2712
2021-12-04,B6,JFK,ORD,511,15,23,2311
2021-12-04,UA,ORD,MCO,1009,8,23,693
2021-12-04,DL,PHX,DFW,1716,14,20,2408
2021-12-04,NK,MCO,MCO,1118,5,16,728
2021-12-04,B6,MIA,ATL,1703,84,78,1046
2021-12-04,AA,JFK,LAX,1311,-4,11,1679
2021-12-04,DL,MCO,PHX,1462,10,15,977
2021-12-04,F9,JFK,PHX,939,19,0,2060
2021-12-04,UA,DEN,JFK,731,-19,-12,2502
2021-12-04,B6,PHX,LAS,513,-42,-30,249
2021-12-04,AS,DFW,JFK,95,20,22,2581
2021-12-04,UA,MCO,MIA,2246,-20,-30,2037
2021-12-04,AS,DEN,ATL,1078,0,-19,2021
2021-12-04,DL,SFO,DEN,1156,29,21,2942
2021-12-04,AA,PHX,DFW,1884,37,37,2310
2021-12-04,DL,MIA,JFK,2276,37,12,2183
2021-12-04,AS,DFW,PHX,1269,-9,-3,1244
2021-12-04,AS,LAS,DFW,486,8,2,512
2021-12-04,NK,DFW,CLT,1020,42,33,895
2021-12-04,DL,LAS,CLT,2012,7,-1,2552
2021-12-05,AS,MCO,SEA,2196,68,62,1100
2021-12-05,B6,LAS,SFO,999,11,7,2506
2021-12-05,F9,SFO,MCO,779,-10,-14,1957
2021-12-05,F9,SFO,MIA,793,-1,7,1880
2021-12-05,DL,MCO,LAX,1939,-10,5,264
2021-12-05,B6,ATL,CLT,644,-14,-16,1720
2021-12-05,B6,LAX,LAX,2243,-18,-22,2033
2021-12-05,AS,PHX,ATL,40,-16,-17,1762
2021-12-05,AS,ORD,LAS,1803,1,18,1597
2021-12-05,F9,ORD,DEN,2111,26,28,1909
2021-12-05,F9,ORD,JFK,1376,-25,-26,2001
2021-12-05,UA,LAS,ATL,2244,32,34,2025
2021-12-05,AS,SEA,ATL,1252,40,45,2308
2021-12-05,F9,LAX,CLT,1520,-5,5,1561
2021-12-05,AA,ATL,MIA,490,0,3,268
2021-12-05,NK,ATL,MCO,813,-6,-8,989
2021-12-05,NK,JFK,SEA,536,-10,6,883
2021-12-05,NK,PHX,MCO,974,48,31,1639
2021-12-05,B6,SFO,DEN,2158,-17,-4,2679
2021-12-05,WN,LAX,LAX,1866,-5,-17,1034
2021-12-05,AS,LAX,SFO,2197,18,27,1442
2021-12-05,AS,CLT,ATL,832,19,13,1797
2021-12-05,NK,SFO,SEA,1835,33,29,1479
2021-12-05,NK,DFW,DFW,2018,14,5,1886
2021-12-05,UA,SFO,ATL,184,-11,6,1467
2021-12-05,B6,MIA,CLT,493,26,24,2023
2021-12-05,F9,DFW,DEN,521,20,25,1611
2021-12-05,B6,DEN,MIA,953,-32,-18,2623
2021-12-05,UA,SEA,LAX,1612,30,23,2010
2021-12-05,DL,SEA,PHX,1889,-30,-30,1923
2021-12-05,B6,CLT,DFW,2184,-15,-23,294
2021-12-05,NK,SEA,LAX,2056,-6,-11,1125
2021-12-05,AA,SEA,CLT,30,-10,-22,985
2021-12-05,B6,DFW,JFK,595,-1,-5,1169
2021-12-05,UA,SEA,LAS,1573,-21,-20,719
2021-12-05,WN,SFO,SEA,295,10,4,2154
2021-12-05,UA,PHX,PHX,1744,17,17,612
2021-12-05,NK,LAX,JFK,1254,-34,-16,647
2021-12-05,UA,LAX,LAX,1441,21,12,626
2021-12-05,NK,LAS,ORD,1941,-1,-2,1527
2021-12-05,AA,MCO,LAX,913,-46,-30,1344
2021-12-05,DL,MIA,ORD,430,-18,-7,559
2021-12-05,NK,MIA,ORD,1677,31,34,400
2021-12-05,F9,CLT,LAS,1307,21,21,989
2021-12-05,AA,ORD,MIA,957,11,3,2053
2021-12-05,F9,SFO,CLT,2321,-28,-22,2285
2021-12-05,AA,ATL,DEN,992,32,26,1234
2021-12-05,B6,DFW,SFO,1953,-15,-19,1797
2021-12-05,WN,DFW,DFW,1811,-11,-7,615
2021-12-05,UA,CLT,CLT,1828,-22,-10,862
2021-12-05,AA,DFW,DEN,731,12,-2,1813
2021-12-05,F9,SEA,PHX,972,-26,-25,2659
2021-12-05,AA,LAS,PHX,2132,-16,-30,2786
2021-12-05,NK,MCO,SEA,870,5,20,1290
2021-12-05,AS,SFO,PHX,1238,-31,-30,592
2021-12-05,DL,MCO,MCO,965,3,17,2531
2021-12-05,DL,SEA,MCO,1637,-20,-29,1993
2021-12-05,AS,DEN,ORD,1498,20,25,2789
2021-12-05,NK,CLT,ATL,989,14,0,1530
2021-12-05,WN,DFW,ORD,494,-15,-30,2288
2021-12-05,NK,MIA,ORD,1,-7,-19,854
2021-12-05,UA,MCO,DEN,1666,-30,-2,1768
2021-12-05,AA,SEA,DEN,2013,-21,-12,2802
2021-12-05,B6,JFK,SFO,1683,53,48,2978
2021-12-05,AS,DEN,ORD,1865,-19,-15,232
2021-12-05,DL,MCO,CLT,527,17,24,896
2021-12-05,AA,ORD,LAX,1027,22,22,234
2021-12-05,B6,CLT,SEA,1079,32,29,2220
2021-12-05,AA,JFK,MCO,727,19,9,1199
2021-12-05,WN,DFW,LAS,1072,5,8,1938
2021-12-05,NK,ATL,MIA,517,34,30,370
2021-12-05,NK,MCO,PHX,8,11,-2,2717
2021-12-05,AS,ATL,LAX,722,4,8,2147
2021-12-05,WN,ORD,JFK,991,11,8,1747
2021-12-05,B6,CLT,CLT,1784,4,-8,1284
2021-12-05,DL,CLT,LAX,905,-22,-10,878
2021-12-05,AS,LAX,ATL,2351,-4,17,2557
2021-12-05,WN,PHX,MIA,1410,45,43,1490
2021-12-05,DL,PHX,MIA,1636,16,9,1703
2021-12-05,B6,SEA,JFK,1119,33,32,1049
2021-12-05,AS,ATL,DEN,765,53,33,1240
2021-12-05,F9,DEN,MCO,2250,-18,-15,2258
2021-12-05,B6,PHX,MIA,1520,10,15,1748
2021-12-05,AA,ATL,MIA,74,-5,14,1582
2021-12-05,NK,CLT,DFW,1740,-43,-26,1386
2021-12-05,B6,LAS,CLT,2209,-1,9,1158
2021-12-05,AA,LAX,MCO,1024,-36,-30,2017
2021-12-05,DL,MIA,MCO,674,-10,-5,1757
2021-12-05,F9,SEA,JFK,1029,38,18,159
2021-12-05,AS,DFW,DEN,1809,-36,-28,511
2021-12-05,F9,JFK,SEA,584,55,47,2496
2021-12-05,AA,SFO,DEN,1814,-3,-3,2081
2021-12-05,AS,DEN,MCO,357,-11,-10,1308
2021-12-05,DL,ATL,SFO,425,35,28,1775
2021-12-05,WN,SFO,CLT,1790,-10,-30,2677
2021-12-05,DL,SFO,LAX,373,-22,3,2281
2021-12-05,F9,DEN,CLT,1237,21,28,687
2021-12-05,UA,LAX,DFW,1403,30,38,2957
2021-12-05,AA,LAX,SFO,757,39,33,2404
2021-12-05,NK,LAS,ATL,880,-21,-30,891
2021-12-05,WN,LAS,DEN,264,-5,-12,2339
2021-12-05,DL,SEA,ATL,2341,-8,-2,1457
2021-12-05,B6,DFW,JFK,117,37,28,2534
2021-12-05,F9,DFW,CLT,1960,-16,-4,2673
2021-12-05,NK,SFO,DEN,908,51,60,1553
2021-12-05,AA,DEN,DFW,1425,6,-1,2086
2021-12-05,DL,PHX,LAS,1545,21,13,1348
2021-12-05,WN,ATL,ORD,2160,-26,-30,2865
2021-12-05,AS,DEN,MIA,100,26,21,2499
2021-12-05,F9,DFW,DEN,1397,-15,-12,1114
2021-12-05,F9,ORD,DFW,516,19,23,229
2021-12-05,B6,ATL,MIA,876,38,40,688
2021-12-05,AS,LAS,PHX,1904,-15,-12,2945
2021-12-05,AA,DFW,DEN,2265,-13,-9,677
2021-12-05,F9,ORD,MIA,1454,20,24,228
2021-12-05,WN,CLT,JFK,2072,20,20,1865
2021-12-05,F9,SFO,ORD,2286,2,7,1882
2021-12-05,B6,JFK,LAX,606,-6,-17,1450
2021-12-05,AS,SEA,MIA,1650,-2,0,1543
2021-12-05,UA,JFK,CLT,1416,21,25,2275
2021-12-05,B6,LAX,DEN,1444,8,24,2971
2021-12-05,AS,LAS,ATL,2210,14,20,855
2021-12-05,AA,ATL,DFW,857,18,11,1710
2021-12-05,UA,DFW,DEN,1027,-28,-30,2261
2021-12-05,DL,DFW,SEA,729,23,24,503
2021-12-05,UA,SEA,JFK,1141,4,15,1688
2021-12-05,UA,LAS,DEN,1850,5,-1,1293
2021-12-05,UA,PHX,PHX,1522,-2,-2,1910
2021-12-05,F9,ORD,DEN,406,-5,-14,411
2021-12-05,F9,LAS,LAS,2290,-22,-9,1859
2021-12-05,B6,LAX,PHX,306,15,12,2775
2021-12-05,NK,ATL,MCO,1932,32,36,987
2021-12-05,NK,SFO,LAS,1251,12,9,1359
2021-12-05,UA,LAX,SEA,1108,1,0,1937
2021-12-05,UA,ATL,JFK,593,2,0,430
2021-12-05,F9,SEA,DFW,1083,-17,-8,2487
2021-12-05,DL,LAS,SEA,986,15,9,240
2021-12-05,UA,PHX,MIA,2309,-11,-20,2873
2021-12-05,AS,CLT,LAS,885,7,5,2690
2021-12-06,B6,ORD,CLT,995,-15,-13,1038
2021-12-06,WN,LAX,SFO,867,35,14,2234
2021-12-06,F9,ATL,DEN,175,36,47,1154
2021-12-06,WN,MCO,LAX,1865,14,16,949
2021-12-06,B6,DFW,LAX,1114,4,11,210
2021-12-06,NK,JFK,ATL,2126,-32,-30,2402
2021-12-06,B6,SEA,LAX,1756,10,27,1414
2021-12-06,UA,LAX,SEA,1275,33,28,2189
2021-12-06,B6,JFK,DEN,1282,-19,-24,1623
2021-12-06,UA,DEN,SFO,271,-14,-6,532
2021-12-06,NK,ATL,JFK,2278,17,11,1229
2021-12-06,AA,MCO,MIA,1995,32,26,2874
2021-12-06,DL,SFO,PHX,1144,24,24,2256
2021-12-06,DL,SFO,MCO,2043,27,46,1839
2021-12-06,DL,MIA,ATL,1522,-18,-1,263
2021-12-06,F9,DEN,LAS,635,16,28,1919
2021-12-06,AA,DFW,LAS,1370,35,19,2604
2021-12-06,DL,LAX,DEN,1909,24,26,2641
2021-12-06,UA,PHX,DEN,260,21,16,2417
2021-12-06,AS,SFO,MIA,2274,14,3,2090
2021-12-06,WN,CLT,MIA,1866,7,9,2242
2021-12-06,NK,LAS,DFW,367,51,35,420
2021-12-06,NK,JFK,PHX,1853,-14,-9,597
2021-12-06,DL,SEA,SEA,1057,1,2,678
2021-12-06,F9,MIA,MIA,2021,3,11,1030
2021-12-06,DL,LAX,SEA,333,44,36,1404
2021-12-06,UA,ATL,MIA,1492,4,2,1200
2021-12-06,AS,LAX,DEN,67,-22,-11,2466
2021-12-06,UA,MIA,LAS,1393,-12,-22,2137
2021-12-06,DL,ORD,MCO,1238,18,13,2878
2021-12-06,B6,ATL,JFK,766,6,4,1311
2021-12-06,AA,DEN,SEA,594,36,15,1617
2021-12-06,F9,SFO,LAX,1051,33,35,790
2021-12-06,NK,LAS,LAX,786,-18,-9,1951
2021-12-06,WN,JFK,JFK,1629,0,4,1848
2021-12-06,WN,CLT,ORD,1460,5,-5,1879
2021-12-06,F9,LAX,PHX,1606,21,12,703
2021-12-06,AA,MIA,LAS,1899,-25,-9,415
2021-12-06,F9,MIA,PHX,1668,22,20,2206
2021-12-06,DL,DEN,ORD,1734,32,32,2024
2021-12-06,DL,SEA,PHX,1588,-17,5,1119
2021-12-06,DL,MIA,JFK,1068,23,21,2855
2021-12-06,DL,LAS,ORD,289,58,59,2831
2021-12-06,DL,MIA,CLT,1556,-20,-21,2047
2021-12-06,AS,SFO,CLT,1479,-14,-16,2769
2021-12-06,NK,SFO,PHX,278,-3,-22,2355
2021-12-06,WN,ORD,MIA,949,20,20,2611
2021-12-06,DL,ORD,DEN,1930,-22,-28,1341
2021-12-06,UA,LAX,ORD,265,37,28,2511
2021-12-06,B6,LAS,LAX,1701,-18,1,558
2021-12-06,DL,DFW,JFK,1971,-2,-1,694
2021-12-06,AS,LAS,ATL,2148,8,24,1753
2021-12-06,UA,DFW,MCO,693,26,27,1514
2021-12-06,WN,CLT,PHX,1281,11,11,493
2021-12-06,UA,ATL,MIA,66,8,1,1077
2021-12-06,AA,MIA,ATL,842,-15,-4,2902
2021-12-06,AA,PHX,LAS,43,21,6,1777
2021-12-06,UA,ATL,DEN,1047,53,51,1989
2021-12-06,DL,JFK,SFO,178,23,28,1304
2021-12-06,NK,JFK,DEN,269,0,-4,2749
2021-12-06,DL,SFO,CLT,2202,21,19,986
2021-12-06,AS,SFO,LAS,1403,-15,-22,2951
2021-12-06,DL,MCO,DEN,1921,37,44,2844
2021-12-06,AS,ORD,LAS,846,4,6,1885
2021-12-06,NK,LAS,DEN,2013,31,40,2795
2021-12-06,UA,LAS,CLT,1093,23,25,2418
2021-12-06,AA,ORD,CLT,836,38,29,1165
2021-12-06,AA,PHX,CLT,2101,-19,1,492
2021-12-06,WN,SFO,DFW,2354,-16,-5,793
2021-12-06,F9,DFW,DEN,1360,47,51,1199
2021-12-06,NK,JFK,LAX,271,15,19,2877
2021-12-06,AS,MIA,MIA,1945,-7,-7,540
2021-12-06,NK,JFK,LAX,2211,-37,-29,2003
2021-12-06,F9,DEN,ORD,1436,1,-7,739
2021-12-06,AA,JFK,MCO,1940,82,67,1066
2021-12-06,NK,SFO,LAS,987,4,-9,231
2021-12-06,AA,MIA,ORD,1185,-20,-30,882
2021-12-06,B6,LAX,MIA,1504,8,-3,752
2021-12-06,AA,SEA,LAX,220,1,-1,1849
2021-12-06,UA,SFO,JFK,1554,16,6,1624
2021-12-06,AS,SFO,MIA,1494,15,15,1526
2021-12-06,DL,PHX,DFW,83,8,-5,1845
2021-12-06,UA,SFO,MCO,1101,-3,-7,2296
2021-12-06,AS,MCO,JFK,921,0,9,1721
2021-12-06,DL,DEN,JFK,2181,-6,-10,2569
2021-12-06,DL,ORD,MIA,515,-1,0,1593
2021-12-06,WN,DEN,ATL,924,15,16,1613
2021-12-06,AS,ATL,LAX,1480,0,0,1170
2021-12-06,NK,DEN,LAS,1269,-20,-30,1861
2021-12-06,AA,ORD,LAX,2307,1,7,759
2021-12-06,WN,SFO,MCO,2270,-33,-30,591
2021-12-06,DL,PHX,SEA,1838,-22,-7,923
2021-12-06,F9,SEA,DEN,87,32,34,2561
2021-12-06,B6,DFW,JFK,149,-34,-23,2897
2021-12-06,B6,JFK,MIA,492,-6,-3,1285
2021-12-06,NK,JFK,SEA,217,39,36,2319
2021-12-06,F9,SEA,PHX,718,0,17,794
2021-12-06,AS,SEA,JFK,155,0,-9,2921
2021-12-06,WN,DFW,SEA,2293,23,4,1191
2021-12-06,WN,ATL,CLT,732,12,8,1399
2021-12-06,AA,ORD,MIA,923,2,16,1200
2021-12-06,WN,ORD,DFW,1613,-4,-13,2019
2021-12-06,F9,JFK,DEN,1667,-2,9,2594
2021-12-06,WN,MCO,PHX,1493,-34,-30,2396
2021-12-06,NK,CLT,LAX,740,44,40,390
2021-12-06,UA,MIA,LAS,1112,-5,-4,1993
2021-12-06,WN,LAX,CLT,384,-4,-9,2759
2021-12-06,AS,JFK,SFO,1594,-37,-30,1753
2021-12-06,WN,SFO,JFK,2169,-27,-29,1518
2021-12-06,AS,SEA,SEA,1110,34,16,631
2021-12-06,F9,SEA,PHX,1199,-37,-30,1613
